,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
77,"['wigglytuff', 'nidoran-m', 'kakuna', 'venusaur', 'sandslash', 'squirtle']",0.0,276.0,77.0,40.0,39.0,41.0,40.0,39.0,0,0.0,0.0,13.65,4.82,98,0,2,0,slowbro,43
86,"['goldeen', 'electrode', 'geodude', 'slowpoke', 'magnemite', 'raichu']",0.0,291.0,78.0,42.0,44.0,42.0,43.0,42.0,0,0.0,0.0,10.82,2.78,97,2,1,0,jynx,71
87,"['rhydon', 'venusaur', 'onix', 'machop', 'porygon', 'moltres']",0.0,289.0,76.0,43.0,42.0,43.0,43.0,42.0,0,0.0,0.0,10.07,3.61,92,2,6,0,slowbro,37
453,"['dodrio', 'starmie', 'geodude', 'hitmonchan', 'clefairy', 'lickitung']",0.0,287.0,77.0,41.0,43.0,41.0,42.0,43.0,0,0.0,0.0,14.53,4.94,94,1,5,0,slowbro,32
268,"['venonat', 'weedle', 'paras', 'tangela', 'ivysaur', 'moltres']",0.0,286.0,74.0,42.0,41.0,41.0,44.0,44.0,0,0.0,0.0,9.75,3.23,100,0,0,0,cloyster,53
69,"['fearow', 'kingler', 'poliwrath', 'paras', 'squirtle', 'raichu']",0.0,285.0,76.0,43.0,41.0,43.0,42.0,40.0,0,0.0,0.0,13.98,4.73,80,9,11,0,jynx,46
456,"['chansey', 'exeggutor', 'hitmonlee', 'metapod', 'cubone', 'sandslash']",0.0,285.0,76.0,43.0,43.0,41.0,41.0,41.0,0,0.0,0.0,14.77,8.57,86,5,9,0,lapras,40
438,"['cubone', 'butterfree', 'eevee', 'vaporeon', 'fearow', 'lickitung']",0.0,287.0,77.0,40.0,44.0,42.0,41.0,43.0,0,0.0,0.0,15.55,4.8,98,2,0,0,cloyster,35
125,"['hitmonchan', 'poliwrath', 'kingler', 'mankey', 'weepinbell', 'exeggcute']",0.0,296.0,83.0,42.0,42.0,42.0,42.0,45.0,0,0.0,0.0,14.79,5.17,45,8,47,0,gengar,33
88,"['grimer', 'goldeen', 'meowth', 'articuno', 'grimer', 'nidorina']",0.0,295.0,78.0,44.0,43.0,44.0,43.0,43.0,0,0.0,0.0,12.9,4.26,98,0,2,0,lapras,31
89,"['rhydon', 'shellder', 'tangela', 'goldeen', 'chansey', 'zapdos']",0.0,282.0,76.0,41.0,42.0,44.0,40.0,39.0,0,0.0,0.0,18.83,10.57,64,13,23,0,lapras,39
90,"['ponyta', 'pinsir', 'pidgey', 'raichu', 'ponyta', 'paras']",0.0,294.0,78.0,44.0,44.0,43.0,41.0,44.0,0,0.0,0.0,10.35,3.12,93,4,3,0,lapras,46
91,"['abra', 'sandshrew', 'tangela', 'tentacruel', 'abra', 'venusaur']",0.0,284.0,77.0,41.0,43.0,43.0,40.0,40.0,0,0.0,0.0,14.79,5.82,83,12,5,0,lapras,43
92,"['oddish', 'growlithe', 'krabby', 'dugtrio', 'paras', 'magikarp']",0.0,295.0,79.0,44.0,44.0,42.0,45.0,41.0,0,0.0,0.0,7.39,2.61,93,6,1,0,slowbro,40
266,"['poliwag', 'kabutops', 'oddish', 'golbat', 'nidoran-f', 'drowzee']",0.0,277.0,77.0,39.0,42.0,40.0,41.0,38.0,0,0.0,0.0,12.3,3.35,82,13,5,0,lapras,55
539,"['tentacruel', 'psyduck', 'marowak', 'dragonite', 'ivysaur', 'gastly']",0.0,281.0,75.0,43.0,41.0,40.0,42.0,40.0,0,0.0,0.0,16.17,6.64,75,2,23,0,lapras,41
452,"['rhyhorn', 'tentacruel', 'dodrio', 'wigglytuff', 'omastar', 'mr-mime']",0.0,281.0,76.0,42.0,42.0,40.0,40.0,41.0,0,0.0,0.0,15.21,4.43,93,1,6,0,lapras,42
436,"['bulbasaur', 'raticate', 'meowth', 'sandslash', 'muk', 'nidorino']",0.0,284.0,80.0,41.0,40.0,41.0,40.0,42.0,0,0.0,0.0,10.97,3.21,95,5,0,0,slowbro,35
439,"['kadabra', 'kabutops', 'cloyster', 'arcanine', 'articuno', 'jigglypuff']",0.0,293.0,78.0,45.0,43.0,43.0,44.0,40.0,0,0.0,0.0,14.9,5.56,60,9,29,2,lapras,58
455,"['rapidash', 'pidgeotto', 'clefairy', 'venusaur', 'grimer', 'magneton']",0.0,284.0,74.0,43.0,42.0,41.0,42.0,42.0,0,0.0,0.0,14.25,4.69,91,7,2,0,lapras,42
440,"['growlithe', 'pidgeot', 'dugtrio', 'ponyta', 'raichu', 'krabby']",0.0,280.0,74.0,42.0,40.0,41.0,43.0,40.0,0,0.0,0.0,9.36,2.26,99,1,0,0,lapras,42
441,"['flareon', 'oddish', 'nidorino', 'magneton', 'pidgeot', 'kingler']",0.0,283.0,76.0,40.0,40.0,42.0,42.0,43.0,0,0.0,0.0,15.31,6.29,54,21,25,0,lapras,48
442,"['venomoth', 'weedle', 'dragonair', 'magneton', 'dugtrio', 'blastoise']",0.0,278.0,77.0,38.0,39.0,44.0,40.0,40.0,0,0.0,0.0,19.11,7.05,53,7,40,0,lapras,35
444,"['omastar', 'marowak', 'mewtwo', 'seadra', 'scyther', 'poliwag']",0.0,281.0,76.0,40.0,43.0,40.0,39.0,43.0,0,0.0,0.0,16.67,5.8,61,5,31,3,lapras,51
448,"['vulpix', 'mr-mime', 'oddish', 'weezing', 'beedrill', 'ditto']",0.0,283.0,76.0,41.0,40.0,41.0,43.0,42.0,0,0.0,0.0,12.63,5.17,83,10,7,0,jynx,32
449,"['metapod', 'squirtle', 'bulbasaur', 'shellder', 'vileplume', 'dratini']",0.0,279.0,76.0,39.0,43.0,42.0,40.0,39.0,0,0.0,0.0,10.32,3.19,98,2,0,0,jynx,44
450,"['raticate', 'beedrill', 'ekans', 'wartortle', 'primeape', 'poliwhirl']",0.0,287.0,77.0,42.0,41.0,44.0,42.0,41.0,0,0.0,0.0,12.6,5.61,82,8,10,0,jynx,31
230,"['bellsprout', 'muk', 'nidoqueen', 'rhydon', 'nidorina', 'parasect']",0.0,290.0,78.0,42.0,42.0,42.0,43.0,43.0,0,0.0,0.0,14.9,6.32,86,0,14,0,slowbro,35
454,"['wigglytuff', 'kabuto', 'eevee', 'rhydon', 'nidoran-m', 'magmar']",0.0,284.0,77.0,41.0,42.0,41.0,40.0,43.0,0,0.0,0.0,13.72,4.56,95,5,0,0,slowbro,46
474,"['parasect', 'scyther', 'hitmonlee', 'eevee', 'sandslash', 'tentacool']",0.0,281.0,81.0,41.0,39.0,39.0,39.0,42.0,0,0.0,0.0,11.73,5.25,87,6,7,0,lapras,32
513,"['kakuna', 'jynx', 'farfetchd', 'bulbasaur', 'rhydon', 'fearow']",0.0,283.0,76.0,43.0,42.0,41.0,41.0,40.0,0,0.0,0.0,10.13,5.97,89,6,5,0,slowbro,40
420,"['poliwag', 'gastly', 'venonat', 'kakuna', 'kabuto', 'ponyta']",0.0,276.0,76.0,39.0,40.0,40.0,40.0,41.0,0,0.0,0.0,10.61,3.68,90,6,4,0,slowbro,36
415,"['dragonair', 'blastoise', 'wigglytuff', 'charmander', 'goldeen', 'clefairy']",0.0,285.0,75.0,42.0,41.0,43.0,42.0,42.0,0,0.0,0.0,15.44,4.93,90,9,1,0,jynx,36
518,"['slowbro', 'voltorb', 'exeggcute', 'tauros', 'persian', 'voltorb']",0.0,288.0,77.0,39.0,42.0,44.0,44.0,42.0,0,0.0,0.0,23.57,6.77,40,22,38,0,gengar,29
419,"['diglett', 'seadra', 'nidoking', 'ponyta', 'omanyte', 'butterfree']",0.0,278.0,76.0,42.0,41.0,40.0,39.0,40.0,0,0.0,0.0,12.34,4.43,97,0,3,0,jynx,51
418,"['onix', 'chansey', 'bulbasaur', 'magmar', 'magikarp', 'pinsir']",0.0,281.0,75.0,41.0,41.0,41.0,41.0,42.0,0,0.0,0.0,14.93,7.93,83,10,7,0,lapras,36
461,"['growlithe', 'venomoth', 'rattata', 'paras', 'shellder', 'poliwhirl']",0.0,281.0,77.0,40.0,42.0,43.0,39.0,40.0,0,0.0,0.0,10.97,3.41,100,0,0,0,cloyster,46
462,"['cubone', 'vaporeon', 'poliwhirl', 'spearow', 'venusaur', 'psyduck']",0.0,289.0,79.0,41.0,45.0,44.0,39.0,41.0,0,0.0,0.0,15.11,4.72,96,2,2,0,jynx,37
463,"['vulpix', 'cloyster', 'dragonair', 'nidorino', 'nidoqueen', 'dratini']",0.0,286.0,77.0,44.0,41.0,43.0,41.0,40.0,0,0.0,0.0,13.61,4.48,77,17,6,0,jynx,28
464,"['kabuto', 'pikachu', 'clefable', 'flareon', 'horsea', 'venonat']",0.0,282.0,75.0,42.0,42.0,41.0,41.0,41.0,0,0.0,0.0,16.32,5.74,77,18,5,0,lapras,32
465,"['seadra', 'wigglytuff', 'horsea', 'abra', 'charmander', 'victreebel']",0.0,289.0,77.0,42.0,46.0,40.0,42.0,42.0,0,0.0,0.0,16.71,4.9,100,0,0,0,slowbro,36
466,"['weedle', 'shellder', 'seel', 'sandslash', 'cubone', 'mankey']",0.0,288.0,78.0,42.0,43.0,42.0,42.0,41.0,0,0.0,0.0,12.13,5.18,100,0,0,0,cloyster,52
467,"['hypno', 'rhydon', 'dratini', 'magmar', 'bellsprout', 'lapras']",0.0,284.0,76.0,43.0,41.0,43.0,40.0,41.0,0,0.0,0.0,19.88,8.11,47,18,35,0,jynx,25
435,"['dratini', 'gyarados', 'magneton', 'pidgey', 'nidorino', 'tauros']",0.0,280.0,75.0,40.0,41.0,42.0,43.0,39.0,0,0.0,0.0,15.34,5.61,41,12,47,0,lapras,40
414,"['persian', 'ivysaur', 'grimer', 'persian', 'poliwag', 'zapdos']",0.0,278.0,76.0,41.0,40.0,38.0,41.0,42.0,0,0.0,0.0,15.57,6.93,71,13,16,0,lapras,48
403,"['sandslash', 'seadra', 'diglett', 'raichu', 'abra', 'venomoth']",0.0,273.0,76.0,41.0,39.0,39.0,39.0,39.0,0,0.0,0.0,11.82,3.49,98,2,0,0,jynx,62
405,"['exeggutor', 'kingler', 'rhyhorn', 'mr-mime', 'persian', 'flareon']",0.0,285.0,75.0,42.0,43.0,41.0,40.0,44.0,0,0.0,0.0,14.53,5.85,78,3,19,0,lapras,44
417,"['diglett', 'raichu', 'clefable', 'raichu', 'mewtwo', 'wigglytuff']",0.0,284.0,76.0,41.0,41.0,42.0,42.0,42.0,0,0.0,0.0,19.3,8.03,73,13,14,0,lapras,46
406,"['golem', 'farfetchd', 'poliwhirl', 'lapras', 'venomoth', 'jynx']",0.0,288.0,77.0,42.0,41.0,44.0,42.0,42.0,0,0.0,0.0,22.76,7.01,22,10,65,3,gengar,44
407,"['nidoran-m', 'tauros', 'kabutops', 'parasect', 'zubat', 'gloom']",0.0,279.0,75.0,41.0,41.0,40.0,41.0,41.0,0,0.0,0.0,12.53,5.09,76,15,9,0,jynx,37
408,"['arbok', 'ponyta', 'oddish', 'nidorino', 'slowbro', 'slowbro']",0.0,294.0,78.0,45.0,43.0,42.0,43.0,43.0,0,0.0,0.0,21.57,7.09,66,9,24,1,lapras,41
410,"['charmeleon', 'paras', 'mankey', 'alakazam', 'gyarados', 'lickitung']",0.0,286.0,76.0,41.0,43.0,42.0,42.0,42.0,0,0.0,0.0,15.69,5.84,57,12,30,1,lapras,36
411,"['kakuna', 'seel', 'electabuzz', 'pidgeotto', 'porygon', 'seadra']",0.0,284.0,79.0,41.0,42.0,41.0,40.0,41.0,0,0.0,0.0,16.04,5.53,100,0,0,0,slowbro,50
412,"['golbat', 'weedle', 'hypno', 'vulpix', 'gloom', 'nidorino']",0.0,282.0,76.0,40.0,40.0,42.0,42.0,42.0,0,0.0,0.0,9.91,2.7,98,2,0,0,jynx,30
517,"['nidoking', 'ivysaur', 'farfetchd', 'diglett', 'raticate', 'clefairy']",0.0,280.0,76.0,41.0,43.0,41.0,39.0,40.0,0,0.0,0.0,10.82,4.51,92,5,3,0,jynx,36
512,"['raticate', 'abra', 'hitmonlee', 'vileplume', 'exeggcute', 'vaporeon']",0.0,286.0,77.0,44.0,42.0,41.0,41.0,41.0,0,0.0,0.0,16.63,6.0,54,23,23,0,lapras,43
511,"['snorlax', 'ekans', 'staryu', 'moltres', 'bulbasaur', 'venusaur']",0.0,285.0,76.0,43.0,43.0,40.0,41.0,42.0,0,0.0,0.0,24.87,10.43,37,41,22,0,machamp,32
426,"['jigglypuff', 'diglett', 'nidorina', 'clefairy', 'zapdos', 'snorlax']",0.0,289.0,77.0,43.0,44.0,42.0,41.0,42.0,0,0.0,0.0,24.46,9.23,25,37,38,0,machamp,35
479,"['charizard', 'wartortle', 'rapidash', 'moltres', 'rattata', 'pidgey']",0.0,288.0,78.0,43.0,42.0,42.0,42.0,41.0,0,0.0,0.0,10.53,3.14,94,3,3,0,lapras,34
416,"['weedle', 'hypno', 'rhyhorn', 'diglett', 'growlithe', 'venomoth']",0.0,285.0,77.0,41.0,42.0,41.0,41.0,43.0,0,0.0,0.0,9.66,2.51,100,0,0,0,slowbro,56
515,"['caterpie', 'butterfree', 'charmander', 'kangaskhan', 'chansey', 'dragonair']",0.0,290.0,79.0,44.0,43.0,40.0,43.0,41.0,0,0.0,0.0,13.83,5.38,96,3,1,0,jynx,46
431,"['bulbasaur', 'poliwrath', 'metapod', 'arbok', 'onix', 'dewgong']",0.0,281.0,76.0,41.0,43.0,40.0,39.0,42.0,0,0.0,0.0,17.2,6.83,77,11,12,0,jynx,28
460,"['primeape', 'kabuto', 'nidoqueen', 'magmar', 'kingler', 'arcanine']",0.0,283.0,77.0,41.0,42.0,41.0,41.0,41.0,0,0.0,0.0,14.42,5.8,51,4,45,0,draw,50
521,"['weezing', 'jolteon', 'snorlax', 'electabuzz', 'doduo', 'machamp']",0.0,280.0,76.0,41.0,40.0,40.0,41.0,42.0,0,0.0,0.0,26.88,8.23,20,14,66,0,gengar,54
421,"['koffing', 'beedrill', 'rapidash', 'mankey', 'persian', 'marowak']",0.0,283.0,77.0,40.0,42.0,41.0,39.0,44.0,0,0.0,0.0,9.65,3.22,92,4,4,0,lapras,43
422,"['mew', 'poliwrath', 'parasect', 'exeggcute', 'electrode', 'diglett']",0.0,282.0,77.0,40.0,41.0,43.0,39.0,42.0,0,0.0,0.0,25.76,8.97,40,22,38,0,lapras,33
424,"['beedrill', 'goldeen', 'eevee', 'jolteon', 'oddish', 'vileplume']",0.0,269.0,75.0,39.0,38.0,40.0,40.0,37.0,0,0.0,0.0,11.3,4.87,79,16,5,0,jynx,48
425,"['seaking', 'mr-mime', 'clefairy', 'arcanine', 'primeape', 'golem']",0.0,286.0,76.0,43.0,41.0,41.0,43.0,42.0,0,0.0,0.0,16.03,7.82,69,6,24,1,lapras,59
428,"['onix', 'raichu', 'kangaskhan', 'bellsprout', 'clefable', 'exeggutor']",0.0,285.0,75.0,42.0,44.0,44.0,40.0,40.0,0,0.0,0.0,24.04,10.16,46,15,39,0,lapras,39
510,"['porygon', 'dugtrio', 'eevee', 'golbat', 'slowbro', 'seadra']",0.0,286.0,79.0,40.0,43.0,41.0,42.0,41.0,0,0.0,0.0,21.8,6.32,62,16,20,2,jynx,40
429,"['zubat', 'ninetales', 'vileplume', 'kadabra', 'dugtrio', 'charmander']",0.0,287.0,77.0,41.0,43.0,41.0,43.0,42.0,0,0.0,0.0,8.92,3.51,88,10,2,0,lapras,41
430,"['magikarp', 'arbok', 'tangela', 'ninetales', 'spearow', 'slowbro']",0.0,290.0,82.0,42.0,40.0,41.0,42.0,43.0,0,0.0,0.0,21.83,8.33,70,21,8,1,jynx,39
432,"['dugtrio', 'mew', 'beedrill', 'flareon', 'tentacruel', 'ditto']",0.0,277.0,75.0,40.0,40.0,40.0,41.0,41.0,0,0.0,0.0,18.55,6.54,72,8,20,0,jynx,39
514,"['zubat', 'venusaur', 'koffing', 'arbok', 'magmar', 'machop']",0.0,291.0,77.0,42.0,43.0,43.0,43.0,43.0,0,0.0,0.0,11.14,5.0,86,7,7,0,slowbro,34
468,"['growlithe', 'paras', 'ponyta', 'jynx', 'shellder', 'jigglypuff']",0.0,291.0,79.0,40.0,45.0,43.0,41.0,43.0,0,0.0,0.0,10.31,3.95,92,8,0,0,cloyster,49
469,"['starmie', 'ivysaur', 'electabuzz', 'pinsir', 'muk', 'shellder']",0.0,281.0,76.0,43.0,40.0,41.0,40.0,41.0,0,0.0,0.0,16.78,5.54,80,3,17,0,lapras,51
470,"['venomoth', 'shellder', 'oddish', 'mankey', 'tentacool', 'ditto']",0.0,288.0,78.0,41.0,44.0,43.0,41.0,41.0,0,0.0,0.0,11.83,4.17,99,1,0,0,slowbro,39
471,"['lapras', 'hypno', 'slowpoke', 'dodrio', 'ninetales', 'rapidash']",0.0,289.0,81.0,41.0,41.0,42.0,41.0,43.0,0,0.0,0.0,22.36,6.22,48,32,20,0,machamp,26
507,"['nidorino', 'cubone', 'spearow', 'shellder', 'electabuzz', 'bulbasaur']",0.0,281.0,75.0,41.0,42.0,41.0,41.0,41.0,0,0.0,0.0,8.27,2.64,97,2,1,0,jynx,39
508,"['mankey', 'exeggcute', 'onix', 'weedle', 'vulpix', 'shellder']",0.0,281.0,76.0,41.0,41.0,39.0,44.0,40.0,0,0.0,0.0,7.41,2.33,100,0,0,0,cloyster,35
413,"['koffing', 'cloyster', 'marowak', 'arbok', 'clefable', 'nidorino']",0.0,281.0,76.0,42.0,41.0,40.0,41.0,41.0,0,0.0,0.0,18.15,7.44,78,7,14,1,lapras,37
524,"['dragonite', 'sandshrew', 'hitmonchan', 'vileplume', 'venusaur', 'wartortle']",0.0,292.0,78.0,41.0,44.0,42.0,43.0,44.0,0,0.0,0.0,14.74,6.39,58,10,32,0,lapras,43
457,"['persian', 'geodude', 'gyarados', 'weedle', 'cloyster', 'diglett']",0.0,285.0,76.0,42.0,42.0,39.0,45.0,41.0,0,0.0,0.0,13.24,5.32,64,11,25,0,lapras,54
307,"['shellder', 'parasect', 'pidgeot', 'scyther', 'rhydon', 'aerodactyl']",0.0,281.0,78.0,38.0,42.0,44.0,40.0,39.0,0,0.0,0.0,11.54,4.3,94,0,6,0,slowbro,37
478,"['muk', 'mr-mime', 'fearow', 'rhyhorn', 'dratini', 'raticate']",0.0,282.0,76.0,42.0,43.0,41.0,40.0,40.0,0,0.0,0.0,14.5,5.03,97,0,3,0,slowbro,32
533,"['nidoran-m', 'clefairy', 'jolteon', 'poliwrath', 'graveler', 'farfetchd']",0.0,280.0,76.0,40.0,42.0,43.0,39.0,40.0,0,0.0,0.0,18.68,9.77,67,5,28,0,lapras,42
310,"['golem', 'nidoqueen', 'parasect', 'slowbro', 'victreebel', 'snorlax']",0.0,280.0,76.0,40.0,41.0,42.0,41.0,40.0,0,0.0,0.0,27.47,7.96,21,1,78,0,gengar,58
481,"['doduo', 'arbok', 'farfetchd', 'dragonite', 'nidorina', 'scyther']",0.0,289.0,77.0,40.0,43.0,42.0,44.0,43.0,0,0.0,0.0,9.57,2.84,99,1,0,0,slowbro,38
536,"['marowak', 'charmander', 'moltres', 'meowth', 'dragonite', 'charizard']",0.0,279.0,78.0,39.0,41.0,42.0,39.0,40.0,0,0.0,0.0,12.38,5.37,84,3,13,0,lapras,40
526,"['vileplume', 'ekans', 'starmie', 'charmander', 'gastly', 'eevee']",0.0,280.0,75.0,40.0,43.0,41.0,41.0,40.0,0,0.0,0.0,13.21,5.32,71,4,25,0,lapras,40
527,"['drowzee', 'tentacool', 'kingler', 'dugtrio', 'snorlax', 'spearow']",0.0,284.0,77.0,41.0,40.0,42.0,42.0,42.0,0,0.0,0.0,19.69,8.42,68,14,17,1,lapras,47
528,"['caterpie', 'sandslash', 'persian', 'cloyster', 'growlithe', 'tangela']",0.0,285.0,76.0,42.0,41.0,41.0,43.0,42.0,0,0.0,0.0,11.58,3.68,92,7,1,0,jynx,55
529,"['mewtwo', 'nidorino', 'ponyta', 'nidoking', 'parasect', 'rapidash']",0.0,288.0,80.0,43.0,42.0,41.0,40.0,42.0,0,0.0,0.0,14.41,5.15,42,6,51,1,lapras,31
530,"['drowzee', 'moltres', 'dragonair', 'omanyte', 'nidorina', 'primeape']",0.0,282.0,75.0,40.0,43.0,43.0,41.0,40.0,0,0.0,0.0,12.9,5.08,91,2,7,0,slowbro,39
531,"['gastly', 'bellsprout', 'weepinbell', 'magnemite', 'dugtrio', 'machamp']",0.0,284.0,76.0,41.0,42.0,40.0,42.0,43.0,0,0.0,0.0,13.92,5.68,42,8,50,0,gengar,32
532,"['muk', 'mankey', 'dratini', 'vulpix', 'charizard', 'mankey']",0.0,295.0,78.0,44.0,45.0,42.0,42.0,44.0,0,0.0,0.0,13.2,4.51,87,9,4,0,lapras,39
534,"['wartortle', 'vaporeon', 'dragonite', 'cloyster', 'spearow', 'onix']",0.0,281.0,75.0,41.0,42.0,42.0,41.0,40.0,0,0.0,0.0,17.24,6.16,83,6,11,0,lapras,44
477,"['jigglypuff', 'primeape', 'eevee', 'poliwhirl', 'jolteon', 'dugtrio']",0.0,292.0,79.0,43.0,44.0,42.0,42.0,42.0,0,0.0,0.0,14.15,6.64,74,9,17,0,lapras,53
535,"['exeggutor', 'electrode', 'machop', 'ninetales', 'tentacruel', 'nidoqueen']",0.0,284.0,77.0,42.0,42.0,42.0,41.0,40.0,0,0.0,0.0,14.7,6.63,67,8,25,0,lapras,59
537,"['machoke', 'golem', 'vileplume', 'dugtrio', 'oddish', 'wartortle']",0.0,296.0,79.0,42.0,44.0,45.0,43.0,43.0,0,0.0,0.0,13.71,5.51,46,8,45,1,lapras,35
480,"['hitmonlee', 'weepinbell', 'hypno', 'dragonite', 'dragonite', 'butterfree']",0.0,284.0,76.0,42.0,42.0,41.0,41.0,42.0,0,0.0,0.0,12.63,5.09,72,11,17,0,draw,29
506,"['jigglypuff', 'paras', 'tauros', 'venusaur', 'geodude', 'ditto']",0.0,284.0,76.0,42.0,41.0,42.0,42.0,41.0,0,0.0,0.0,12.63,4.98,95,2,3,0,slowbro,38
505,"['primeape', 'nidoran-m', 'wigglytuff', 'oddish', 'seadra', 'nidoking']",0.0,285.0,78.0,41.0,42.0,40.0,42.0,42.0,0,0.0,0.0,12.24,4.83,87,3,10,0,lapras,58
503,"['horsea', 'bulbasaur', 'bulbasaur', 'arcanine', 'sandshrew', 'raticate']",0.0,283.0,79.0,41.0,39.0,43.0,40.0,41.0,0,0.0,0.0,9.49,2.89,99,1,0,0,slowbro,42
485,"['hitmonlee', 'mr-mime', 'golbat', 'seadra', 'exeggutor', 'dodrio']",0.0,284.0,76.0,42.0,41.0,43.0,42.0,40.0,0,0.0,0.0,16.74,6.92,59,7,33,1,lapras,51
472,"['magnemite', 'dodrio', 'magneton', 'sandslash', 'pikachu', 'gyarados']",0.0,285.0,76.0,44.0,43.0,40.0,42.0,40.0,0,0.0,0.0,22.45,5.51,15,5,80,0,gengar,43
473,"['golduck', 'rattata', 'farfetchd', 'magnemite', 'persian', 'omanyte']",0.0,276.0,76.0,41.0,41.0,39.0,39.0,40.0,0,0.0,0.0,10.89,2.78,98,0,2,0,lapras,53
482,"['dratini', 'golbat', 'scyther', 'magikarp', 'goldeen', 'sandslash']",0.0,282.0,80.0,40.0,41.0,39.0,41.0,41.0,0,0.0,0.0,9.26,2.83,98,2,0,0,slowbro,48
483,"['cubone', 'kingler', 'onix', 'eevee', 'raticate', 'drowzee']",0.0,285.0,78.0,42.0,41.0,43.0,41.0,40.0,0,0.0,0.0,10.48,2.39,100,0,0,0,slowbro,41
306,"['starmie', 'omastar', 'doduo', 'weezing', 'aerodactyl', 'magikarp']",0.0,280.0,78.0,39.0,39.0,43.0,40.0,41.0,0,0.0,0.0,17.54,5.56,70,2,28,0,lapras,50
491,"['geodude', 'snorlax', 'psyduck', 'magikarp', 'nidoran-f', 'farfetchd']",0.0,293.0,79.0,44.0,44.0,42.0,41.0,43.0,0,0.0,0.0,18.57,9.1,66,20,14,0,lapras,29
459,"['pikachu', 'primeape', 'poliwag', 'venonat', 'kabuto', 'slowbro']",0.0,287.0,78.0,41.0,44.0,42.0,41.0,41.0,0,0.0,0.0,15.69,5.33,82,7,11,0,jynx,44
309,"['slowbro', 'graveler', 'clefairy', 'psyduck', 'voltorb', 'ninetales']",0.0,280.0,76.0,41.0,41.0,44.0,40.0,38.0,0,0.0,0.0,18.49,6.18,92,2,6,0,draw,52
495,"['slowbro', 'pidgey', 'moltres', 'nidoqueen', 'tentacool', 'pidgeot']",0.0,286.0,77.0,40.0,42.0,40.0,43.0,44.0,0,0.0,0.0,18.62,5.29,88,3,9,0,lapras,43
525,"['chansey', 'oddish', 'rattata', 'starmie', 'sandslash', 'pidgeot']",0.0,289.0,78.0,42.0,45.0,44.0,40.0,40.0,0,0.0,0.0,15.31,7.77,92,5,3,0,draw,38
484,"['pikachu', 'electabuzz', 'kabutops', 'lickitung', 'shellder', 'koffing']",0.0,284.0,74.0,45.0,41.0,39.0,43.0,42.0,0,0.0,0.0,12.37,4.67,77,18,5,0,lapras,53
486,"['caterpie', 'dragonite', 'jynx', 'bulbasaur', 'blastoise', 'tauros']",0.0,291.0,77.0,44.0,44.0,41.0,41.0,44.0,0,0.0,0.0,16.14,6.87,57,8,35,0,lapras,42
502,"['magneton', 'electrode', 'flareon', 'nidoking', 'gyarados', 'eevee']",0.0,281.0,76.0,41.0,41.0,42.0,41.0,40.0,0,0.0,0.0,20.45,3.63,9,3,88,0,gengar,71
487,"['sandshrew', 'aerodactyl', 'dragonair', 'blastoise', 'geodude', 'caterpie']",0.0,280.0,76.0,40.0,41.0,41.0,42.0,40.0,0,0.0,0.0,12.28,5.58,81,0,19,0,lapras,59
489,"['arbok', 'ditto', 'abra', 'shellder', 'aerodactyl', 'kingler']",0.0,293.0,78.0,43.0,44.0,44.0,42.0,42.0,0,0.0,0.0,18.27,7.29,84,3,11,2,lapras,36
490,"['persian', 'weepinbell', 'lickitung', 'kabutops', 'pidgey', 'wartortle']",0.0,271.0,73.0,39.0,40.0,40.0,39.0,40.0,0,0.0,0.0,13.26,4.42,86,9,5,0,lapras,45
492,"['ivysaur', 'dragonair', 'golem', 'nidorino', 'mew', 'weezing']",0.0,276.0,75.0,40.0,41.0,41.0,39.0,40.0,0,0.0,0.0,16.07,6.81,74,5,21,0,lapras,45
305,"['magneton', 'venusaur', 'abra', 'omastar', 'ivysaur', 'pinsir']",0.0,286.0,78.0,41.0,43.0,42.0,42.0,40.0,0,0.0,0.0,20.09,5.79,26,9,65,0,haunter,41
493,"['zubat', 'persian', 'magikarp', 'persian', 'dugtrio', 'exeggutor']",0.0,268.0,73.0,40.0,38.0,42.0,38.0,37.0,0,0.0,0.0,12.21,4.16,91,8,1,0,jynx,30
496,"['koffing', 'persian', 'kadabra', 'diglett', 'goldeen', 'vaporeon']",0.0,287.0,78.0,41.0,41.0,41.0,44.0,42.0,0,0.0,0.0,14.2,4.46,95,3,2,0,jynx,37
308,"['gloom', 'victreebel', 'poliwag', 'rapidash', 'raticate', 'bulbasaur']",0.0,281.0,76.0,40.0,42.0,42.0,40.0,41.0,0,0.0,0.0,12.11,4.54,70,17,13,0,jynx,25
498,"['electrode', 'nidoqueen', 'seadra', 'ponyta', 'machoke', 'sandshrew']",0.0,272.0,74.0,40.0,40.0,40.0,40.0,38.0,0,0.0,0.0,10.72,3.8,93,2,5,0,lapras,50
499,"['electabuzz', 'omastar', 'metapod', 'ninetales', 'persian', 'ivysaur']",0.0,282.0,77.0,40.0,41.0,40.0,41.0,43.0,0,0.0,0.0,12.4,4.18,85,12,3,0,lapras,45
