,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
6428,"['staryu', 'koffing', 'clefairy', 'jynx', 'rattata', 'nidorino']",0.0,2586.0,656.0,417.0,363.0,355.0,415.0,380.0,0,0.0,0.0,13.71,5.58,86,12,2,0,cloyster,43
6429,"['gengar', 'tentacruel', 'hypno', 'graveler', 'spearow', 'doduo']",2.0104895104895104,2970.0,715.0,487.0,478.0,415.0,424.0,451.0,46,22.88,4.72,15.89,6.1,15,0,30,9,gengar,28
6430,"['clefable', 'ivysaur', 'machamp', 'meowth', 'fearow', 'moltres']",0.0,3215.0,800.0,485.0,527.0,436.0,496.0,471.0,0,0.0,0.0,16.93,8.85,82,4,14,0,lapras,48
6431,"['articuno', 'pidgey', 'magmar', 'growlithe', 'slowpoke', 'poliwrath']",0.0,3011.0,790.0,409.0,485.0,432.0,440.0,455.0,0,0.0,0.0,19.87,6.85,61,6,33,0,lapras,33
6432,"['sandslash', 'weezing', 'persian', 'raticate', 'doduo', 'farfetchd']",0.0,2990.0,707.0,502.0,546.0,480.0,368.0,387.0,0,0.0,0.0,11.81,5.0,85,2,13,0,lapras,36
6433,"['seaking', 'seaking', 'kakuna', 'blastoise', 'persian', 'nidoran-f']",0.0,2860.0,764.0,435.0,439.0,422.0,375.0,425.0,0,0.0,0.0,13.62,4.47,84,9,7,0,lapras,51
6434,"['cubone', 'lapras', 'fearow', 'kabutops', 'ponyta', 'clefable']",0.0,3195.0,810.0,455.0,525.0,503.0,441.0,461.0,0,0.0,0.0,28.29,7.97,19,18,62,1,gengar,31
6435,"['machop', 'bulbasaur', 'articuno', 'magikarp', 'sandshrew', 'gyarados']",0.0387596899224806,2753.0,730.0,396.0,454.0,448.0,320.0,405.0,1,25.8,0.0,14.36,5.8,54,5,39,1,lapras,36
6436,"['tauros', 'venusaur', 'sandslash', 'staryu', 'electrode', 'starmie']",0.0,3325.0,740.0,635.0,482.0,528.0,465.0,475.0,0,0.0,0.0,15.34,6.49,72,5,23,0,lapras,58
6437,"['weepinbell', 'mew', 'paras', 'gloom', 'scyther', 'nidoqueen']",0.0,3179.3,774.3,431.0,557.0,472.0,475.0,470.0,0,0.0,0.0,16.46,7.04,73,9,18,0,lapras,43
6438,"['electabuzz', 'slowpoke', 'magneton', 'rapidash', 'beedrill', 'horsea']",0.0,2970.0,725.0,460.0,468.0,427.0,480.0,410.0,0,0.0,0.0,14.36,5.44,59,34,7,0,lapras,48
6439,"['marowak', 'venonat', 'arbok', 'doduo', 'omastar', 'raichu']",0.0,2978.0,705.0,440.0,495.0,484.0,425.0,429.0,0,0.0,0.0,11.48,4.01,92,5,3,0,jynx,51
6440,"['tentacruel', 'rhyhorn', 'slowpoke', 'snorlax', 'machamp', 'omastar']",0.0,3225.0,930.0,310.0,550.0,525.0,425.0,485.0,0,0.0,0.0,30.51,9.38,29,3,68,0,gengar,53
6441,"['eevee', 'weedle', 'mew', 'doduo', 'mewtwo', 'sandslash']",0.0,3064.3,765.3,505.0,515.0,455.0,429.0,395.0,0,0.0,0.0,17.07,7.8,79,5,15,1,lapras,68
6442,"['koffing', 'sandshrew', 'abra', 'pidgeotto', 'clefable', 'kangaskhan']",0.0,2782.0,738.0,416.0,415.0,433.0,400.0,380.0,0,0.0,0.0,25.74,11.41,49,10,41,0,lapras,35
6443,"['kingler', 'sandslash', 'golem', 'exeggutor', 'farfetchd', 'pidgey']",0.0,3088.0,757.0,386.0,610.0,565.0,398.0,372.0,0,0.0,0.0,15.03,6.47,55,2,43,0,lapras,34
6444,"['jigglypuff', 'charizard', 'blastoise', 'blastoise', 'sandslash', 'kangaskhan']",0.0,3314.0,891.0,461.0,520.0,518.0,439.0,485.0,0,0.0,0.0,25.42,3.76,2,3,95,0,gengar,78
6445,"['rhyhorn', 'nidoran-f', 'tentacool', 'marowak', 'pidgey', 'grimer']",0.0,2466.0,715.0,292.0,407.0,412.0,275.0,365.0,0,0.0,0.0,8.62,3.0,99,1,0,0,slowbro,37
6446,"['jolteon', 'jynx', 'haunter', 'gyarados', 'pidgey', 'onix']",0.3997335109926715,2976.0,610.0,557.0,410.0,449.0,495.0,455.0,12,30.02,4.04,19.62,7.21,28,1,52,7,gengar,46
6447,"['tauros', 'magmar', 'moltres', 'lapras', 'sandshrew', 'meowth']",0.0,3200.0,810.0,513.0,530.0,472.0,440.0,435.0,0,0.0,0.0,22.99,6.99,24,16,59,1,gengar,40
6448,"['fearow', 'sandslash', 'zapdos', 'jigglypuff', 'wartortle', 'beedrill']",0.0,3052.0,829.0,448.0,508.0,430.0,416.0,421.0,0,0.0,0.0,17.79,6.94,37,9,54,0,lapras,34
6449,"['electrode', 'hitmonlee', 'venomoth', 'vulpix', 'eevee', 'wigglytuff']",0.0,2964.0,773.0,522.0,431.0,348.0,415.0,475.0,0,0.0,0.0,11.59,3.17,97,1,2,0,lapras,46
6450,"['charmander', 'magikarp', 'gengar', 'vileplume', 'tauros', 'horsea']",1.3194722111155537,2794.0,659.0,505.0,377.0,438.0,455.0,360.0,33,25.01,3.47,17.93,7.47,25,6,22,14,gengar,27
6451,"['alakazam', 'arcanine', 'butterfree', 'abra', 'articuno', 'fearow']",0.1231021748050882,3292.0,745.0,590.0,430.0,385.0,616.0,526.0,3,24.37,3.83,13.06,4.73,83,1,13,0,lapras,69
6452,"['seadra', 'zubat', 'kangaskhan', 'dodrio', 'gastly', 'dewgong']",0.0,2940.0,740.0,520.0,450.0,420.0,425.0,385.0,0,0.0,0.0,21.77,7.27,61,3,36,0,gengar,25
6453,"['poliwhirl', 'poliwag', 'nidorina', 'kadabra', 'ditto', 'seaking']",0.0,2698.0,703.0,487.0,382.0,345.0,408.0,373.0,0,0.0,0.0,15.67,5.64,91,4,5,0,lapras,35
6454,"['gloom', 'seaking', 'tangela', 'doduo', 'gyarados', 'psyduck']",0.0,2960.0,745.0,409.0,504.0,452.0,440.0,410.0,0,0.0,0.0,14.66,5.58,46,15,39,0,lapras,27
6455,"['jynx', 'dragonite', 'metapod', 'farfetchd', 'seadra', 'nidorina']",0.0,2952.0,743.0,436.0,451.0,432.0,478.0,412.0,0,0.0,0.0,10.36,3.77,95,5,0,0,slowbro,54
6456,"['beedrill', 'flareon', 'exeggutor', 'raichu', 'magnemite', 'slowbro']",0.0,3260.0,765.0,410.0,545.0,450.0,580.0,510.0,0,0.0,0.0,18.24,7.26,69,17,14,0,lapras,50
6457,"['sandslash', 'ponyta', 'goldeen', 'articuno', 'abra', 'metapod']",0.0,2785.0,695.0,453.0,407.0,425.0,400.0,405.0,0,0.0,0.0,10.02,2.19,100,0,0,0,lapras,47
6458,"['staryu', 'ditto', 'magikarp', 'dragonair', 'chansey', 'metapod']",0.0,2413.0,819.0,393.0,242.0,313.0,293.0,353.0,0,0.0,0.0,17.38,7.25,100,0,0,0,cloyster,74
6459,"['jolteon', 'kadabra', 'tentacruel', 'pikachu', 'doduo', 'omastar']",0.0,3075.0,685.0,585.0,400.0,395.0,540.0,470.0,0,0.0,0.0,13.25,4.99,84,12,4,0,lapras,61
6460,"['slowpoke', 'wartortle', 'seadra', 'raichu', 'butterfree', 'ponyta']",0.0,2960.0,734.0,458.0,443.0,430.0,475.0,420.0,0,0.0,0.0,14.7,4.1,100,0,0,0,jynx,39
6461,"['marowak', 'jolteon', 'nidoran-m', 'golem', 'vileplume', 'dragonite']",0.0,3318.0,777.0,430.0,566.0,550.0,495.0,500.0,0,0.0,0.0,15.34,6.8,49,6,44,1,lapras,31
6462,"['hitmonchan', 'nidoqueen', 'gloom', 'tentacruel', 'dratini', 'omastar']",0.0,3175.0,751.0,427.0,486.0,501.0,470.0,540.0,0,0.0,0.0,13.38,5.42,67,9,24,0,lapras,63
6463,"['slowpoke', 'spearow', 'tentacool', 'vileplume', 'gastly', 'vileplume']",0.0,2712.0,710.0,365.0,390.0,360.0,471.0,416.0,0,0.0,0.0,16.09,6.29,59,17,23,1,jynx,29
6464,"['seaking', 'golem', 'grimer', 'machamp', 'persian', 'kangaskhan']",0.0,3215.0,860.0,428.0,617.0,495.0,360.0,455.0,0,0.0,0.0,17.58,6.14,39,1,59,1,gengar,38
6465,"['eevee', 'mew', 'clefable', 'nidoqueen', 'wartortle', 'muk']",0.0,3322.3,858.3,429.0,515.0,495.0,475.0,550.0,0,0.0,0.0,31.82,11.39,43,10,47,0,gengar,30
6466,"['flareon', 'paras', 'kabuto', 'eevee', 'jigglypuff', 'electabuzz']",0.0,2760.0,725.0,355.0,493.0,362.0,410.0,415.0,0,0.0,0.0,11.16,4.69,90,8,2,0,jynx,41
6467,"['alakazam', 'sandshrew', 'meowth', 'meowth', 'zapdos', 'nidorino']",0.0,2835.0,696.0,535.0,407.0,372.0,445.0,380.0,0,0.0,0.0,12.34,6.02,57,18,24,1,lapras,42
6468,"['vileplume', 'hitmonlee', 'rapidash', 'golem', 'nidorino', 'squirtle']",0.0,3129.0,735.0,425.0,570.0,490.0,415.0,494.0,0,0.0,0.0,11.95,4.82,57,3,40,0,gengar,35
6469,"['jigglypuff', 'vulpix', 'golduck', 'ditto', 'spearow', 'butterfree']",0.0,2524.0,741.0,388.0,351.0,296.0,389.0,359.0,0,0.0,0.0,14.04,5.09,100,0,0,0,jynx,47
6470,"['rhydon', 'mewtwo', 'oddish', 'graveler', 'onix', 'cubone']",0.0,2995.0,661.0,370.0,510.0,665.0,419.0,370.0,0,0.0,0.0,10.26,4.84,75,3,21,1,lapras,67
6471,"['raichu', 'ponyta', 'nidoking', 'alakazam', 'gloom', 'voltorb']",0.0,3135.0,706.0,575.0,452.0,382.0,545.0,475.0,0,0.0,0.0,10.29,3.53,95,1,4,0,lapras,63
6472,"['jolteon', 'rattata', 'dragonair', 'mankey', 'fearow', 'omastar']",0.0,2950.0,691.0,527.0,465.0,415.0,446.0,406.0,0,0.0,0.0,10.8,3.62,85,12,3,0,lapras,42
6473,"['poliwhirl', 'slowpoke', 'rattata', 'tentacruel', 'gengar', 'arbok']",0.6981290142418318,2926.0,745.0,497.0,446.0,389.0,420.0,429.0,25,35.81,3.86,22.72,7.99,39,0,26,10,lapras,23
6474,"['pidgeot', 'mew', 'slowbro', 'cubone', 'raticate', 'cloyster']",0.0193423597678916,3331.3,787.3,463.0,511.0,650.0,475.0,445.0,1,51.7,0.0,34.84,11.65,55,6,38,0,lapras,47
6475,"['rhyhorn', 'tentacool', 'clefairy', 'poliwag', 'poliwag', 'venonat']",0.0,2418.0,690.0,385.0,355.0,338.0,290.0,360.0,0,0.0,0.0,13.15,4.61,100,0,0,0,slowbro,35
6476,"['charizard', 'magikarp', 'caterpie', 'venomoth', 'doduo', 'venonat']",0.0,2504.0,668.0,465.0,359.0,353.0,339.0,320.0,0,0.0,0.0,8.9,2.5,100,0,0,0,slowbro,41
6477,"['rattata', 'aerodactyl', 'paras', 'golem', 'parasect', 'aerodactyl']",0.0,2978.0,725.0,462.0,581.0,460.0,335.0,415.0,0,0.0,0.0,13.16,6.91,73,3,23,1,lapras,44
6478,"['haunter', 'hitmonlee', 'charmeleon', 'meowth', 'diglett', 'rhydon']",0.2582073035780155,2815.0,668.0,517.0,494.0,366.0,380.0,390.0,7,27.11,4.11,11.63,4.36,54,1,35,3,lapras,46
6479,"['cubone', 'hitmonlee', 'staryu', 'dragonair', 'porygon', 'zapdos']",0.0,3020.0,706.0,447.0,479.0,453.0,455.0,480.0,0,0.0,0.0,16.14,6.28,40,27,31,2,lapras,32
6480,"['rattata', 'tentacool', 'voltorb', 'machop', 'jynx', 'ponyta']",0.0,2598.0,655.0,492.0,371.0,290.0,375.0,415.0,0,0.0,0.0,8.91,3.53,91,7,2,0,slowbro,51
6481,"['pikachu', 'staryu', 'caterpie', 'squirtle', 'blastoise', 'magneton']",0.0,2674.0,643.0,441.0,351.0,420.0,425.0,394.0,0,0.0,0.0,16.94,5.77,82,11,7,0,lapras,51
6482,"['horsea', 'alakazam', 'arbok', 'weedle', 'nidoran-f', 'persian']",0.0,2663.0,665.0,496.0,367.0,356.0,425.0,354.0,0,0.0,0.0,9.59,3.18,100,0,0,0,cloyster,61
6483,"['pikachu', 'magneton', 'nidoqueen', 'onix', 'magikarp', 'zapdos']",0.0,2870.0,585.0,516.0,382.0,552.0,445.0,390.0,0,0.0,0.0,18.73,7.69,35,13,52,0,gengar,36
6484,"['pikachu', 'drowzee', 'gloom', 'aerodactyl', 'mankey', 'charizard']",0.0,2907.0,713.0,502.0,467.0,363.0,412.0,450.0,0,0.0,0.0,11.67,5.77,75,10,15,0,lapras,31
6485,"['mankey', 'cubone', 'drowzee', 'dratini', 'voltorb', 'rhyhorn']",0.0,2438.0,671.0,352.0,387.0,395.0,283.0,350.0,0,0.0,0.0,6.32,1.82,100,0,0,0,cloyster,47
6486,"['meowth', 'psyduck', 'zubat', 'raichu', 'fearow', 'raichu']",0.0,2777.0,675.0,550.0,442.0,323.0,406.0,381.0,0,0.0,0.0,9.2,2.54,98,2,0,0,slowbro,32
6487,"['seadra', 'pidgeotto', 'flareon', 'cubone', 'mankey', 'hypno']",0.0,2932.0,718.0,423.0,488.0,440.0,418.0,445.0,0,0.0,0.0,13.96,3.69,100,0,0,0,cloyster,35
6488,"['vaporeon', 'drowzee', 'omanyte', 'ninetales', 'starmie', 'jolteon']",0.0,3268.0,783.0,517.0,399.0,455.0,564.0,550.0,0,0.0,0.0,20.84,6.03,82,15,3,0,lapras,47
6489,"['charizard', 'kabutops', 'gengar', 'kangaskhan', 'spearow', 'gengar']",1.0869565217391304,3291.0,763.0,590.0,514.0,443.0,535.0,446.0,31,28.52,4.31,20.05,3.15,0,0,69,0,gengar2,59
6490,"['rattata', 'muk', 'golbat', 'raticate', 'venusaur', 'oddish']",0.0,2976.0,750.0,449.0,484.0,408.0,410.0,475.0,0,0.0,0.0,16.0,5.82,88,6,5,1,jynx,51
6491,"['pidgey', 'pidgeotto', 'venomoth', 'tentacruel', 'starmie', 'ditto']",0.0,2883.0,721.0,510.0,393.0,383.0,433.0,443.0,0,0.0,0.0,19.15,6.61,98,2,0,0,jynx,51
6492,"['machamp', 'magikarp', 'golduck', 'vulpix', 'haunter', 'zapdos']",0.7868628121792679,2999.0,723.0,510.0,433.0,413.0,495.0,425.0,23,29.23,2.44,19.55,4.97,11,4,57,5,gengar,49
6493,"['tangela', 'poliwag', 'venusaur', 'charizard', 'wigglytuff', 'squirtle']",0.0,3053.0,807.0,448.0,419.0,456.0,514.0,409.0,0,0.0,0.0,12.94,3.92,98,2,0,0,slowbro,28
6494,"['nidorina', 'doduo', 'pikachu', 'slowpoke', 'voltorb', 'weezing']",0.0,2640.0,695.0,426.0,417.0,417.0,350.0,335.0,0,0.0,0.0,10.74,3.56,97,3,0,0,slowbro,33
6495,"['bulbasaur', 'meowth', 'rapidash', 'kadabra', 'hypno', 'bellsprout']",0.0,2801.0,685.0,482.0,407.0,319.0,478.0,430.0,0,0.0,0.0,9.15,3.13,99,0,1,0,jynx,40
6496,"['omastar', 'doduo', 'wartortle', 'grimer', 'moltres', 'parasect']",0.0,3030.0,754.0,363.0,513.0,500.0,470.0,430.0,0,0.0,0.0,15.14,4.9,80,8,12,0,lapras,50
6497,"['dugtrio', 'charmeleon', 'kabutops', 'scyther', 'squirtle', 'porygon']",0.0,3044.0,692.0,498.0,527.0,458.0,415.0,454.0,0,0.0,0.0,12.04,4.58,80,6,14,0,jynx,38
6498,"['beedrill', 'dragonite', 'golduck', 'jolteon', 'snorlax', 'moltres']",0.0,3650.0,911.0,520.0,611.0,458.0,570.0,580.0,0,0.0,0.0,25.06,8.79,32,8,60,0,gengar,42
6499,"['sandshrew', 'moltres', 'drowzee', 'raichu', 'scyther', 'cloyster']",0.0,3228.0,740.0,487.0,548.0,565.0,448.0,440.0,0,0.0,0.0,13.86,5.97,88,4,8,0,lapras,45
6500,"['dragonite', 'venonat', 'onix', 'shellder', 'pidgeot', 'seel']",0.0,2814.0,629.0,411.0,454.0,565.0,360.0,395.0,0,0.0,0.0,15.11,5.74,100,0,0,0,jynx,40
6501,"['persian', 'gloom', 'magneton', 'zapdos', 'alakazam', 'sandshrew']",0.1362862010221465,3190.0,730.0,515.0,440.0,470.0,580.0,455.0,4,29.35,2.57,19.18,7.14,24,20,47,5,gengar,27
6502,"['haunter', 'tauros', 'nidoran-m', 'kabutops', 'goldeen', 'persian']",0.4389465283320032,2933.0,696.0,543.0,489.0,435.0,390.0,380.0,11,25.06,3.99,16.55,5.0,18,3,61,7,gengar,61
6503,"['kadabra', 'dratini', 'magikarp', 'bulbasaur', 'weezing', 'goldeen']",0.0,2538.0,616.0,433.0,345.0,389.0,400.0,355.0,0,0.0,0.0,8.92,3.31,97,3,0,0,slowbro,44
6504,"['vaporeon', 'mr-mime', 'magmar', 'jigglypuff', 'ninetales', 'farfetchd']",0.0,3142.0,835.0,458.0,446.0,362.0,524.0,517.0,0,0.0,0.0,17.03,5.19,91,5,4,0,lapras,50
6505,"['victreebel', 'hitmonchan', 'muk', 'ninetales', 'lickitung', 'bulbasaur']",0.0,3163.0,803.0,401.0,525.0,448.0,436.0,550.0,0,0.0,0.0,12.98,5.22,78,12,10,0,lapras,53
6506,"['vulpix', 'pinsir', 'drowzee', 'cloyster', 'magikarp', 'venomoth']",0.0,2812.0,663.0,462.0,414.0,510.0,368.0,395.0,0,0.0,0.0,13.54,5.68,80,7,13,0,slowbro,31
6507,"['omastar', 'marowak', 'gastly', 'gloom', 'kadabra', 'dragonite']",0.0,3135.0,711.0,435.0,439.0,490.0,600.0,460.0,0,0.0,0.0,15.88,5.69,50,11,37,2,lapras,40
6508,"['spearow', 'dratini', 'ditto', 'magneton', 'gastly', 'metapod']",0.0,2340.0,619.0,378.0,317.0,333.0,404.0,289.0,0,0.0,0.0,18.11,7.63,79,12,9,0,lapras,40
6509,"['raticate', 'psyduck', 'mew', 'jolteon', 'hitmonlee', 'lapras']",0.0,3352.3,804.3,559.0,533.0,431.0,475.0,550.0,0,0.0,0.0,26.88,8.9,33,17,50,0,gengar,30
6510,"['koffing', 'slowbro', 'porygon', 'primeape', 'farfetchd', 'metapod']",0.0,2772.0,727.0,320.0,445.0,475.0,418.0,387.0,0,0.0,0.0,19.09,6.49,63,15,22,0,lapras,31
6511,"['vaporeon', 'kangaskhan', 'tentacruel', 'rapidash', 'gyarados', 'kabuto']",0.0,3435.0,865.0,526.0,565.0,474.0,455.0,550.0,0,0.0,0.0,25.06,7.82,30,5,65,0,gengar,39
6512,"['caterpie', 'omastar', 'drowzee', 'krabby', 'lapras', 'electabuzz']",0.0,2878.0,760.0,387.0,441.0,462.0,413.0,415.0,0,0.0,0.0,20.15,5.81,30,47,23,0,jynx,24
6513,"['slowpoke', 'dewgong', 'slowbro', 'vulpix', 'meowth', 'pinsir']",0.0,2879.0,778.0,385.0,451.0,460.0,385.0,420.0,0,0.0,0.0,34.35,9.98,60,9,31,0,lapras,45
6514,"['charmander', 'venusaur', 'dugtrio', 'mr-mime', 'golduck', 'haunter']",0.1160092807424594,3134.0,679.0,565.0,441.0,394.0,550.0,505.0,4,34.48,6.98,17.19,8.26,60,1,28,7,lapras,41
6515,"['wigglytuff', 'jolteon', 'slowbro', 'seaking', 'seadra', 'venonat']",0.0,3155.0,855.0,433.0,452.0,455.0,525.0,435.0,0,0.0,0.0,23.29,7.05,87,6,7,0,lapras,39
6516,"['dugtrio', 'golduck', 'grimer', 'hitmonlee', 'nidoran-f', 'moltres']",0.0,3070.0,750.0,478.0,559.0,403.0,415.0,465.0,0,0.0,0.0,10.62,3.03,96,0,4,0,slowbro,35
6517,"['squirtle', 'venonat', 'butterfree', 'scyther', 'fearow', 'ivysaur']",0.0,2871.0,719.0,453.0,440.0,403.0,406.0,450.0,0,0.0,0.0,10.58,2.87,100,0,0,0,cloyster,51
6518,"['krabby', 'hitmonlee', 'weezing', 'mr-mime', 'charmeleon', 'magikarp']",0.0,2845.0,623.0,477.0,464.0,471.0,370.0,440.0,0,0.0,0.0,10.05,3.23,92,4,4,0,lapras,42
6519,"['dodrio', 'gloom', 'hitmonlee', 'cloyster', 'krabby', 'cloyster']",0.0,3205.0,660.0,457.0,620.0,673.0,405.0,390.0,0,0.0,0.0,12.8,5.14,75,4,21,0,lapras,46
6520,"['raticate', 'poliwhirl', 'seadra', 'kabuto', 'golbat', 'golbat']",0.0,3013.0,715.0,537.0,481.0,480.0,410.0,390.0,0,0.0,0.0,15.82,5.02,94,3,3,0,lapras,35
6521,"['chansey', 'raichu', 'venomoth', 'omanyte', 'sandshrew', 'mr-mime']",0.0,3010.0,865.0,445.0,350.0,400.0,455.0,495.0,0,0.0,0.0,15.59,5.76,100,0,0,0,slowbro,38
6522,"['lickitung', 'exeggcute', 'grimer', 'raticate', 'dewgong', 'venomoth']",0.0,2883.0,805.0,382.0,421.0,435.0,400.0,440.0,0,0.0,0.0,20.1,7.18,87,11,2,0,slowbro,28
6523,"['tangela', 'moltres', 'exeggutor', 'muk', 'machoke', 'pinsir']",0.0,3460.0,860.0,415.0,610.0,565.0,550.0,460.0,0,0.0,0.0,21.25,8.7,54,0,46,0,lapras,45
6524,"['poliwrath', 'hypno', 'blastoise', 'hitmonlee', 'krabby', 'seel']",0.0,3138.0,759.0,427.0,551.0,493.0,363.0,545.0,0,0.0,0.0,20.93,4.77,22,6,72,0,gengar,52
6525,"['seadra', 'kangaskhan', 'dewgong', 'koffing', 'machoke', 'dugtrio']",0.0,3085.0,765.0,475.0,525.0,500.0,395.0,425.0,0,0.0,0.0,23.3,8.57,72,5,23,0,lapras,56
6526,"['charizard', 'staryu', 'primeape', 'electabuzz', 'beedrill', 'ekans']",0.0,3012.0,698.0,545.0,497.0,364.0,449.0,459.0,0,0.0,0.0,12.5,4.97,74,12,14,0,lapras,47
6527,"['kadabra', 'hitmonchan', 'seel', 'porygon', 'magmar', 'rhyhorn']",0.0,2925.0,725.0,414.0,455.0,416.0,445.0,470.0,0,0.0,0.0,12.7,5.45,87,7,6,0,lapras,54
6528,"['gyarados', 'electrode', 'golem', 'sandslash', 'ninetales', 'exeggcute']",0.0,3315.0,803.0,511.0,541.0,574.0,411.0,475.0,0,0.0,0.0,15.69,5.58,29,1,70,0,gengar,27
6529,"['pidgeot', 'nidorina', 'mankey', 'rapidash', 'lapras', 'exeggutor']",0.0,3224.0,843.0,477.0,532.0,442.0,480.0,450.0,0,0.0,0.0,26.1,6.33,9,26,65,0,gengar,32
6530,"['squirtle', 'goldeen', 'kingler', 'nidoqueen', 'snorlax', 'koffing']",0.0,3004.0,794.0,352.0,542.0,517.0,365.0,434.0,0,0.0,0.0,21.82,8.29,47,8,45,0,lapras,43
6531,"['metapod', 'victreebel', 'shellder', 'diglett', 'geodude', 'staryu']",0.0,2415.0,600.0,370.0,400.0,430.0,335.0,280.0,0,0.0,0.0,9.96,3.57,100,0,0,0,slowbro,56
6532,"['horsea', 'paras', 'bellsprout', 'victreebel', 'marowak', 'dodrio']",0.0,2775.0,675.0,380.0,510.0,435.0,425.0,350.0,0,0.0,0.0,9.46,3.64,98,0,2,0,slowbro,47
6533,"['voltorb', 'mr-mime', 'tentacruel', 'gengar', 'aerodactyl', 'sandslash']",1.650871293182513,3280.0,735.0,625.0,445.0,445.0,500.0,530.0,54,32.71,5.07,22.46,8.16,14,1,26,5,gengar,41
6534,"['rhydon', 'ninetales', 'meowth', 'arbok', 'psyduck', 'seadra']",0.0,2998.0,743.0,480.0,493.0,472.0,421.0,389.0,0,0.0,0.0,10.68,2.86,100,0,0,0,slowbro,53
6535,"['staryu', 'wartortle', 'exeggcute', 'exeggcute', 'spearow', 'growlithe']",0.0,2517.0,664.0,383.0,348.0,400.0,386.0,336.0,0,0.0,0.0,11.46,3.92,99,1,0,0,jynx,26
6536,"['pikachu', 'nidoking', 'vileplume', 'primeape', 'omanyte', 'eevee']",0.0,2960.0,706.0,440.0,467.0,442.0,470.0,435.0,0,0.0,0.0,12.52,5.22,56,14,30,0,lapras,41
6537,"['rhyhorn', 'weezing', 'poliwag', 'squirtle', 'aerodactyl', 'rhyhorn']",0.0,2819.0,749.0,403.0,493.0,510.0,325.0,339.0,0,0.0,0.0,11.56,5.02,88,2,10,0,lapras,54
6538,"['electrode', 'abra', 'gengar', 'dratini', 'golbat', 'squirtle']",2.0,2879.0,665.0,563.0,357.0,355.0,510.0,429.0,48,24.0,2.7,15.69,5.68,19,1,25,7,gengar,44
6539,"['ponyta', 'slowpoke', 'geodude', 'zubat', 'golbat', 'paras']",0.0,2520.0,690.0,325.0,455.0,410.0,305.0,335.0,0,0.0,0.0,10.11,3.22,100,0,0,0,cloyster,60
6540,"['nidoking', 'zapdos', 'mankey', 'pidgey', 'mr-mime', 'eevee']",0.0,2936.0,706.0,486.0,447.0,382.0,455.0,460.0,0,0.0,0.0,11.81,4.7,45,16,39,0,lapras,34
6541,"['mr-mime', 'venonat', 'paras', 'wartortle', 'primeape', 'dragonite']",0.0,3020.0,710.0,423.0,502.0,435.0,440.0,510.0,0,0.0,0.0,13.34,3.85,96,2,2,0,jynx,40
6542,"['weezing', 'sandslash', 'dratini', 'dragonair', 'tentacruel', 'butterfree']",0.0,3080.0,742.0,445.0,483.0,485.0,450.0,475.0,0,0.0,0.0,12.82,5.0,85,5,10,0,lapras,32
6543,"['nidoqueen', 'nidoran-m', 'muk', 'jolteon', 'eevee', 'machop']",0.0,2943.0,791.0,426.0,484.0,392.0,400.0,450.0,0,0.0,0.0,12.62,4.16,87,9,4,0,lapras,54
6544,"['jolteon', 'krabby', 'ninetales', 'dratini', 'raichu', 'omastar']",0.0,3145.0,699.0,525.0,490.0,480.0,501.0,450.0,0,0.0,0.0,12.37,3.33,89,10,1,0,lapras,76
6545,"['magmar', 'wigglytuff', 'nidorino', 'vulpix', 'clefairy', 'clefairy']",0.0,2750.0,804.0,368.0,398.0,325.0,440.0,415.0,0,0.0,0.0,16.36,4.75,100,0,0,0,jynx,44
6546,"['gyarados', 'moltres', 'golbat', 'kingler', 'gyarados', 'magnemite']",0.425531914893617,3425.0,795.0,492.0,625.0,533.0,485.0,495.0,12,28.2,3.74,20.09,4.76,10,0,76,2,gengar,44
6547,"['pidgeot', 'mr-mime', 'rattata', 'eevee', 'mew', 'kabutops']",0.0,3116.3,722.3,528.0,481.0,460.0,435.0,490.0,0,0.0,0.0,17.64,7.39,91,3,6,0,lapras,45
6548,"['tentacool', 'koffing', 'gloom', 'pidgey', 'golem', 'arbok']",0.0,2774.0,680.0,356.0,460.0,469.0,380.0,429.0,0,0.0,0.0,11.91,5.43,80,6,14,0,slowbro,30
6549,"['meowth', 'seadra', 'hypno', 'electrode', 'nidorina', 'machamp']",0.0,3083.0,760.0,533.0,455.0,447.0,438.0,450.0,0,0.0,0.0,15.83,5.57,88,4,8,0,slowbro,37
6550,"['weedle', 'blastoise', 'poliwrath', 'aerodactyl', 'tentacool', 'psyduck']",0.0,2915.0,739.0,483.0,440.0,403.0,380.0,470.0,0,0.0,0.0,17.95,5.51,39,4,57,0,gengar,45
6551,"['hitmonchan', 'machop', 'zapdos', 'beedrill', 'kakuna', 'pidgeot']",0.081799591002045,2929.0,763.0,452.0,500.0,409.0,365.0,440.0,2,24.45,4.45,13.72,5.07,30,26,42,0,draw,38
6552,"['magneton', 'voltorb', 'staryu', 'dragonair', 'dratini', 'mew']",0.0,2959.3,676.3,505.0,413.0,440.0,495.0,430.0,0,0.0,0.0,15.93,5.47,54,36,10,0,lapras,37
